analysis	anchor_gene	candidate_gene	rank	distance	anchor_length_quintile	candidate_length_quintile	expansion_rule	selected_count	selected_prop
SENSITIVITY_K20	KDM6A	CDIN1	13	0.13560002972328283	5	5	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	KDM6A	RAB3C	14	0.1521452513464123	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	KDM6A	FAAH2	15	0.15304331289437562	5	5	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	KDM6A	RTN1	16	0.15423090950513998	5	5	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	KDM6A	KMT2C	17	0.15491213826431247	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	KDM6A	FAR2	18	0.15523756715580198	5	5	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	KDM6A	PKIB	19	0.1587980318619745	5	5	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	KDM6A	RGS5	20	0.15903826026816728	5	5	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	KMT2A	ULK2	1	0.06637803579401588	5	5	SENSITIVITY_K20_20	542	0.0542
SENSITIVITY_K20	KMT2A	KNTC1	2	0.06684254657296809	5	5	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	KMT2A	SHLD2	3	0.12168763293929748	5	5	SENSITIVITY_K20_20	549	0.0549
SENSITIVITY_K20	KMT2A	RAB10	4	0.12901683751290585	5	5	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	KMT2A	INPP5F	5	0.1390450821049784	5	5	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	KMT2A	NUP153	6	0.15296949077955063	5	5	SENSITIVITY_K20_20	521	0.0521
SENSITIVITY_K20	KMT2A	YES1	7	0.15749976761671355	5	5	SENSITIVITY_K20_20	486	0.0486
SENSITIVITY_K20	KMT2A	CKAP5	8	0.15835896386880025	5	5	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	KMT2A	SCN10A	9	0.16233842935138035	5	5	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	KMT2A	MYOCD	10	0.16701376458257267	5	5	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	KMT2A	SLC22A2	11	0.1682424214912558	5	5	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	KMT2A	CD44	12	0.172950003271407	5	5	SENSITIVITY_K20_20	464	0.0464
SENSITIVITY_K20	KMT2A	TP53BP1	13	0.17374855763745034	5	5	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	KMT2A	IL1R1	14	0.17865490867621342	5	5	SENSITIVITY_K20_20	521	0.0521
SENSITIVITY_K20	KMT2A	NUP214	15	0.18257546078384787	5	5	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	KMT2A	ADRA1A	16	0.18852888898305475	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	KMT2A	VCL	17	0.2007395720151814	5	5	SENSITIVITY_K20_20	457	0.0457
SENSITIVITY_K20	KMT2A	NUP93	18	0.20467328819618022	5	5	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	KMT2A	RAB27A	19	0.21223901824975092	5	5	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	KMT2A	LIMA1	20	0.2164930641760476	5	5	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	LRBA	RBMS3	1	0.16311777659244772	5	5	SENSITIVITY_K20_20	421	0.0421
SENSITIVITY_K20	LRBA	NALF1	2	0.17106981152206854	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	LRBA	DIAPH2	3	0.18306533945696574	5	5	SENSITIVITY_K20_20	541	0.0541
SENSITIVITY_K20	LRBA	TAFA2	4	0.20834078746776216	5	5	SENSITIVITY_K20_20	510	0.051
SENSITIVITY_K20	LRBA	GRM8	5	0.21520581316075027	5	5	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	LRBA	HS6ST3	6	0.21851800481180267	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	LRBA	ADGRL3	7	0.2281724419696524	5	5	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	LRBA	MGAT4C	8	0.22944128063022481	5	5	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	LRBA	MDGA2	9	0.24544445256506922	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	LRBA	SUPT3H	10	0.24660575984544306	5	5	SENSITIVITY_K20_20	510	0.051
SENSITIVITY_K20	LRBA	FBXL17	11	0.2568865854862448	5	5	SENSITIVITY_K20_20	518	0.0518
SENSITIVITY_K20	LRBA	STXBP5L	12	0.2616003034526135	5	5	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	LRBA	MECOM	13	0.2657418909989221	5	5	SENSITIVITY_K20_20	452	0.0452
SENSITIVITY_K20	LRBA	ARHGAP15	14	0.2697740204655178	5	5	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	LRBA	CDK14	15	0.27237764387295155	5	5	SENSITIVITY_K20_20	533	0.0533
SENSITIVITY_K20	LRBA	TRPM3	16	0.27324774973006233	5	5	SENSITIVITY_K20_20	534	0.0534
SENSITIVITY_K20	LRBA	CDH12	17	0.28255813570567145	5	5	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	LRBA	CDKAL1	18	0.28383823517551415	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	LRBA	ESRRG	19	0.28828893907207387	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	LRBA	HPSE2	20	0.3043097468475009	5	5	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	MCM4	CENATAC	1	0.01591851393834085	2	2	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	MCM4	SDHAF2	2	0.09556079904944785	2	2	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	MCM4	SUMO2	3	0.11571319270198233	2	2	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	MCM4	DEGS1	4	0.1366775413977544	2	2	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	MCM4	MED20	5	0.15999586581905517	2	2	SENSITIVITY_K20_20	526	0.0526
SENSITIVITY_K20	MCM4	NCSTN	6	0.1627932559882654	2	2	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	MCM4	GGCX	7	0.1693717487668968	2	2	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	MCM4	POLR1E	8	0.1735812665352158	2	2	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	MCM4	ALAS1	9	0.17497378661646526	2	2	SENSITIVITY_K20_20	514	0.0514
SENSITIVITY_K20	MCM4	SLC2A3	10	0.17812155359554563	2	2	SENSITIVITY_K20_20	472	0.0472
SENSITIVITY_K20	MCM4	SNU13	11	0.18998880903162063	2	2	SENSITIVITY_K20_20	478	0.0478
SENSITIVITY_K20	MCM4	SLC25A38	12	0.19167036887672487	2	2	SENSITIVITY_K20_20	525	0.0525
SENSITIVITY_K20	MCM4	RPL6	13	0.1926587131686602	2	2	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	MCM4	PRPF19	14	0.19907904392945053	2	2	SENSITIVITY_K20_20	476	0.0476
SENSITIVITY_K20	MCM4	AKR1B10	15	0.20121573618776023	2	2	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	MCM4	CHST4	16	0.21866224285859873	2	2	SENSITIVITY_K20_20	467	0.0467
SENSITIVITY_K20	MCM4	PDCL3	17	0.22432510972955882	2	2	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	MCM4	CFAP20	18	0.2257977071689665	2	2	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	MCM4	TEX101	19	0.22631529196746417	2	2	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	MCM4	PPP1R3B	20	0.22744687418187726	2	2	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	NSMCE3	ROMO1	1	0.05372351224484396	1	1	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	NSMCE3	MYF6	2	0.1734253783763464	1	1	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	NSMCE3	HCAR2	3	0.18203464094241764	1	1	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	NSMCE3	UQCRQ	4	0.18304179893528244	1	1	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	NSMCE3	MT1A	5	0.18506586037968173	1	1	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	NSMCE3	CCL27	6	0.2060924571556031	1	1	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	NSMCE3	RRAGA	7	0.22119932429407216	1	1	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	NSMCE3	NOP10	8	0.2275717522499649	1	1	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	NSMCE3	SLC25A2	9	0.23542498617128854	1	1	SENSITIVITY_K20_20	541	0.0541
SENSITIVITY_K20	NSMCE3	KIF2B	10	0.24316034107778225	1	1	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	NSMCE3	CH25H	11	0.2630377170538938	1	1	SENSITIVITY_K20_20	449	0.0449
SENSITIVITY_K20	NSMCE3	CCL13	12	0.3009892181836453	1	1	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	NSMCE3	SLPI	13	0.30681019420203515	1	1	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	NSMCE3	CCL4L1	14	0.3200511867812002	1	1	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	NSMCE3	CRP	15	0.3347981293430262	1	1	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	NSMCE3	RPS16	16	0.33661514080433586	1	1	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	NSMCE3	MOAP1	17	0.35208698560335183	1	1	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	NSMCE3	PI3	18	0.3543109507367513	1	1	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	NSMCE3	SST	19	0.3679495920233255	1	1	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	NSMCE3	MED11	20	0.36998258103166126	1	1	SENSITIVITY_K20_20	526	0.0526
SENSITIVITY_K20	PAX5	CROCC	1	0.1809566943269837	5	5	SENSITIVITY_K20_20	511	0.0511
SENSITIVITY_K20	PAX5	STK10	2	0.220713649930867	5	5	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	PAX5	TSPAN18	3	0.22131478055435047	5	5	SENSITIVITY_K20_20	469	0.0469
SENSITIVITY_K20	PAX5	MBP	4	0.22151769414851452	5	5	SENSITIVITY_K20_20	506	0.0506
SENSITIVITY_K20	PAX5	CRMP1	5	0.22859742784879566	5	5	SENSITIVITY_K20_20	537	0.0537
SENSITIVITY_K20	PAX5	NFASC	6	0.23058533208720947	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	PAX5	ANK1	7	0.233307357312342	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	PAX5	ATP11A	8	0.2344066298745519	5	5	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	PAX5	PARVB	9	0.24341030692308416	5	5	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	PAX5	CTBP2	10	0.2523114892862559	5	5	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	PAX5	TACC2	11	0.25544173550450155	5	5	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	PAX5	KLC1	12	0.25819260658688115	5	5	SENSITIVITY_K20_20	486	0.0486
SENSITIVITY_K20	PAX5	CHST8	13	0.25938021263938377	5	5	SENSITIVITY_K20_20	527	0.0527
SENSITIVITY_K20	PAX5	TPO	14	0.26277323351167475	5	5	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	PAX5	RFX2	15	0.26809064290036466	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	PAX5	NXN	16	0.27039310823651314	5	5	SENSITIVITY_K20_20	569	0.0569
SENSITIVITY_K20	PAX5	CRTAC1	17	0.2712482153706765	5	5	SENSITIVITY_K20_20	467	0.0467
SENSITIVITY_K20	PAX5	EIPR1	18	0.2726620635581767	5	5	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	PAX5	SIPA1L3	19	0.2764148783995675	5	5	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	PAX5	TTC7A	20	0.27862050176873754	5	5	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	PDCD1	SYT8	1	0.1150236796377057	2	2	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	PDCD1	DGAT1	2	0.12014597458898847	2	2	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	PDCD1	EME2	3	0.15053457560048855	2	2	SENSITIVITY_K20_20	559	0.0559
SENSITIVITY_K20	PDCD1	GUK1	4	0.18625564895970945	2	2	SENSITIVITY_K20_20	543	0.0543
SENSITIVITY_K20	PDCD1	SEMA4C	5	0.1973214493259284	2	2	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	PDCD1	ERFE	6	0.1990668391419553	2	2	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	PDCD1	PYCR1	7	0.20886414459499356	2	2	SENSITIVITY_K20_20	453	0.0453
SENSITIVITY_K20	PDCD1	PTK6	8	0.2146317442949386	2	2	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	PDCD1	KMT5C	9	0.2372274044633166	2	2	SENSITIVITY_K20_20	462	0.0462
SENSITIVITY_K20	PDCD1	CARMIL2	10	0.26411066693770185	2	2	SENSITIVITY_K20_20	486	0.0486
SENSITIVITY_K20	PDCD1	MAP2K7	11	0.2766108815064243	2	2	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	PDCD1	ABHD17A	12	0.2774979320119546	2	2	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	PDCD1	PKMYT1	13	0.28620088316365744	2	2	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	PDCD1	AIRE	14	0.30119473201629243	2	2	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	PDCD1	CARD9	15	0.3076412866178914	2	2	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	PDCD1	MAPK8IP2	16	0.31899317996697846	2	2	SENSITIVITY_K20_20	454	0.0454
SENSITIVITY_K20	PDCD1	GATA5	17	0.32999084512302496	2	2	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	PDCD1	TH	18	0.3516159370292827	2	2	SENSITIVITY_K20_20	529	0.0529
SENSITIVITY_K20	PDCD1	NPTX1	19	0.35283148394145375	2	2	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	PDCD1	GSDMD	20	0.355788072319873	2	2	SENSITIVITY_K20_20	546	0.0546
SENSITIVITY_K20	PIK3CG	OGT	1	0.17291496307700818	4	4	SENSITIVITY_K20_20	553	0.0553
SENSITIVITY_K20	PIK3CG	KDR	2	0.2039618350104456	4	4	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	PIK3CG	NMU	3	0.2066099722783124	4	4	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	PIK3CG	TGFBR1	4	0.21330515487299143	4	4	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	PIK3CG	PTPN22	5	0.22730955071856843	4	4	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	PIK3CG	BBS4	6	0.2431308505942169	4	4	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	PIK3CG	PPP3CB	7	0.24320532718820737	4	4	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	PIK3CG	NCBP1	8	0.25211051001667695	4	4	SENSITIVITY_K20_20	535	0.0535
SENSITIVITY_K20	PIK3CG	IL33	9	0.2726962007667776	4	4	SENSITIVITY_K20_20	470	0.047
SENSITIVITY_K20	PIK3CG	PSMB2	10	0.2748150471403434	4	4	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	PIK3CG	ACE2	11	0.2768612012539882	4	4	SENSITIVITY_K20_20	456	0.0456
SENSITIVITY_K20	PIK3CG	TNFSF11	12	0.2814336348856859	4	4	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	PIK3CG	DHX9	13	0.28252093388349403	4	4	SENSITIVITY_K20_20	534	0.0534
SENSITIVITY_K20	PIK3CG	IRGM	14	0.2959182001330127	4	4	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	PIK3CG	HTR2A	15	0.29878619297654846	4	4	SENSITIVITY_K20_20	524	0.0524
SENSITIVITY_K20	PIK3CG	TSG101	16	0.304932960491317	4	4	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	PIK3CG	TBK1	17	0.31230985099681585	4	4	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	PIK3CG	PRKAA1	18	0.3204621918790078	4	4	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	PIK3CG	HIF1A	19	0.3214387823821386	4	4	SENSITIVITY_K20_20	470	0.047
SENSITIVITY_K20	PIK3CG	VAMP7	20	0.3254167876761352	4	4	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	PRKDC	BCL2	1	0.11273299535181583	5	5	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	PRKDC	TGFBR3	2	0.14200758768346083	5	5	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	PRKDC	PTPN2	3	0.17836391507533708	5	5	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	PRKDC	BMPR2	4	0.18572766090112783	5	5	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	PRKDC	PIK3CB	5	0.1870696891161114	5	5	SENSITIVITY_K20_20	554	0.0554
SENSITIVITY_K20	PRKDC	CHRNA7	6	0.22044138752728268	5	5	SENSITIVITY_K20_20	531	0.0531
SENSITIVITY_K20	PRKDC	BMP6	7	0.22480990841140924	5	5	SENSITIVITY_K20_20	488	0.0488
SENSITIVITY_K20	PRKDC	NFE2L2	8	0.2298698390673801	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	PRKDC	RAB11A	9	0.24415303396922258	5	5	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	PRKDC	TACR1	10	0.24825845016288442	5	5	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	PRKDC	JAK1	11	0.2519996221585144	5	5	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	PRKDC	DDR2	12	0.25363311863234717	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	PRKDC	EPHA4	13	0.2545726530954408	5	5	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	PRKDC	SORL1	14	0.2618215204933098	5	5	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	PRKDC	BMPR1A	15	0.2642127514572208	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	PRKDC	NR5A2	16	0.2644227734691208	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	PRKDC	CHMP3	17	0.26743445593712734	5	5	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	PRKDC	ABCA1	18	0.2762718849461531	5	5	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	PRKDC	FOXO3	19	0.27805008171222617	5	5	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	PRKDC	RBPJ	20	0.293506454728408	5	5	SENSITIVITY_K20_20	480	0.048
SENSITIVITY_K20	PSMD12	CD28	1	0.09538543791927573	3	3	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	PSMD12	HAS2	2	0.12329158941501887	3	3	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	PSMD12	ACTL6A	3	0.13908290254674746	3	3	SENSITIVITY_K20_20	523	0.0523
SENSITIVITY_K20	PSMD12	PSMC2	4	0.16401237737056637	3	3	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	PSMD12	SKA3	5	0.16559761759625444	3	3	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	PSMD12	PLEK	6	0.16746484972125356	3	3	SENSITIVITY_K20_20	524	0.0524
SENSITIVITY_K20	PSMD12	RSAD2	7	0.16872678548362247	3	3	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	PSMD12	UBE2N	8	0.16931490019632708	3	3	SENSITIVITY_K20_20	518	0.0518
SENSITIVITY_K20	PSMD12	ZBTB1	9	0.17398674751460552	3	3	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	PSMD12	CRTAM	10	0.1775605958673609	3	3	SENSITIVITY_K20_20	490	0.049
SENSITIVITY_K20	PSMD12	CDC23	11	0.18330533459536782	3	3	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	PSMD12	RPS27L	12	0.18903273925228692	3	3	SENSITIVITY_K20_20	422	0.0422
SENSITIVITY_K20	PSMD12	CAT	13	0.20813212694481092	3	3	SENSITIVITY_K20_20	453	0.0453
SENSITIVITY_K20	PSMD12	BIRC2	14	0.2189134180391077	3	3	SENSITIVITY_K20_20	467	0.0467
SENSITIVITY_K20	PSMD12	CR2	15	0.22735248523466856	3	3	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	PSMD12	SUMO1	16	0.23662469454748988	3	3	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	PSMD12	YWHAZ	17	0.23857615522261955	3	3	SENSITIVITY_K20_20	531	0.0531
SENSITIVITY_K20	PSMD12	HNRNPD	18	0.24435737527809048	3	3	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	PSMD12	MYB	19	0.25360446916412743	3	3	SENSITIVITY_K20_20	505	0.0505
SENSITIVITY_K20	PSMD12	ATP6AP2	20	0.25763266470424345	3	3	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	PTEN	SNCA	1	0.0654718466421983	5	5	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	PTEN	PIK3CA	2	0.11887869487648352	5	5	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	PTEN	ATM	3	0.30058314267576797	5	5	SENSITIVITY_K20_20	457	0.0457
SENSITIVITY_K20	PTEN	ATF2	4	0.31096380159999654	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	PTEN	JAK2	5	0.317988334834751	5	5	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	PTEN	LRRK2	6	0.31986021679770804	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	PTEN	ROCK1	7	0.37364836339837115	5	5	SENSITIVITY_K20_20	523	0.0523
SENSITIVITY_K20	PTEN	CUL3	8	0.3798858615296899	5	5	SENSITIVITY_K20_20	473	0.0473
SENSITIVITY_K20	PTEN	MEF2C	9	0.3915835984719974	5	5	SENSITIVITY_K20_20	459	0.0459
SENSITIVITY_K20	PTEN	VPS54	10	0.4129430259270595	5	5	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	PTEN	APC	11	0.4196267151526788	5	5	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	PTEN	ROCK2	12	0.42429844890591956	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	PTEN	PPARG	13	0.4282150187503381	5	5	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	PTEN	ITGB1	14	0.429973809893786	5	5	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	PTEN	TWIST1	15	0.45371949108258963	5	5	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	PTEN	NFKB1	16	0.4956510413528242	5	5	SENSITIVITY_K20_20	541	0.0541
SENSITIVITY_K20	PTEN	ATP7A	17	0.5175714791514221	5	5	SENSITIVITY_K20_20	571	0.0571
SENSITIVITY_K20	PTEN	ADAM10	18	0.5263760674075987	5	5	SENSITIVITY_K20_20	443	0.0443
SENSITIVITY_K20	PTEN	ITGA2	19	0.5311233515002417	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	PTEN	RB1	20	0.5325578349103973	5	5	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	PTPRC	SNCA	1	0.2537112937044074	5	5	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	PTPRC	PIK3CA	2	0.2713728550649615	5	5	SENSITIVITY_K20_20	478	0.0478
SENSITIVITY_K20	PTPRC	ATF2	3	0.31797317064848	5	5	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	PTPRC	LRRK2	4	0.33300883461677144	5	5	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	PTPRC	BMP5	5	0.3854504070634494	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	PTPRC	ROCK1	6	0.40920443761245234	5	5	SENSITIVITY_K20_20	520	0.052
SENSITIVITY_K20	PTPRC	ROCK2	7	0.42238453521270075	5	5	SENSITIVITY_K20_20	486	0.0486
SENSITIVITY_K20	PTPRC	VPS54	8	0.4248450780080657	5	5	SENSITIVITY_K20_20	469	0.0469
SENSITIVITY_K20	PTPRC	CUL3	9	0.42852954661448633	5	5	SENSITIVITY_K20_20	522	0.0522
SENSITIVITY_K20	PTPRC	PIK3C3	10	0.4624303892475712	5	5	SENSITIVITY_K20_20	553	0.0553
SENSITIVITY_K20	PTPRC	ATM	11	0.4682847925279891	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	PTPRC	MEF2C	12	0.46874501218296166	5	5	SENSITIVITY_K20_20	454	0.0454
SENSITIVITY_K20	PTPRC	APC	13	0.4748309695874285	5	5	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	PTPRC	PSMD14	14	0.4976351584436696	5	5	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	PTPRC	TWIST1	15	0.49784024898789914	5	5	SENSITIVITY_K20_20	491	0.0491
SENSITIVITY_K20	PTPRC	JAK2	16	0.5046661989919337	5	5	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	PTPRC	QKI	17	0.5074623440243952	5	5	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	PTPRC	RB1	18	0.5077486003674413	5	5	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	PTPRC	ADAM10	19	0.5274242466065547	5	5	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	PTPRC	OPA1	20	0.5392263705063359	5	5	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	SLC7A7	TM9SF4	1	0.02979783325482178	4	4	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	SLC7A7	GM2A	2	0.04878418646743009	4	4	SENSITIVITY_K20_20	537	0.0537
SENSITIVITY_K20	SLC7A7	BCO1	3	0.06390560535877224	4	4	SENSITIVITY_K20_20	505	0.0505
SENSITIVITY_K20	SLC7A7	CNGA3	4	0.09622910973679732	4	4	SENSITIVITY_K20_20	476	0.0476
SENSITIVITY_K20	SLC7A7	NCMAP	5	0.10053490682564516	4	4	SENSITIVITY_K20_20	516	0.0516
SENSITIVITY_K20	SLC7A7	LCT	6	0.11693391019324595	4	4	SENSITIVITY_K20_20	486	0.0486
