database	pathway_id	pathway_name	frozen_tier_class	Tier1_BH	Tier1_BY	retained_under_BY	lost_under_BY
GO_BP	GO:0072488	ammonium transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0072498	embryonic skeletal joint development	Neither	NO	NO	NA	NO
GO_BP	GO:0072521	purine-containing compound metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072522	purine-containing compound biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072523	purine-containing compound catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072524	pyridine-containing compound metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072525	pyridine-containing compound biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072526	pyridine-containing compound catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072527	pyrimidine-containing compound metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072528	pyrimidine-containing compound biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072529	pyrimidine-containing compound catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072530	purine-containing compound transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0072531	pyrimidine-containing compound transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0072538	T-helper 17 type immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0072539	T-helper 17 cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0072540	T-helper 17 cell lineage commitment	Neither	NO	NO	NA	NO
GO_BP	GO:0072583	clathrin-dependent endocytosis	Neither	NO	NO	NA	NO
GO_BP	GO:0072593	reactive oxygen species metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0072594	establishment of protein localization to organelle	Neither	NO	NO	NA	NO
GO_BP	GO:0072595	maintenance of protein localization in organelle	Neither	NO	NO	NA	NO
GO_BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	Firth_only	NO	NO	NA	NO
GO_BP	GO:0072657	protein localization to membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0072659	protein localization to plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0072662	protein localization to peroxisome	Neither	NO	NO	NA	NO
GO_BP	GO:0072663	establishment of protein localization to peroxisome	Neither	NO	NO	NA	NO
GO_BP	GO:0072665	protein localization to vacuole	Neither	NO	NO	NA	NO
GO_BP	GO:0072666	establishment of protein localization to vacuole	Neither	NO	NO	NA	NO
GO_BP	GO:0072676	lymphocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0072677	eosinophil migration	Neither	NO	NO	NA	NO
GO_BP	GO:0072678	T cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0072698	protein localization to microtubule cytoskeleton	Neither	NO	NO	NA	NO
GO_BP	GO:0072710	response to hydroxyurea	Tier1	YES	NO	NO	YES
GO_BP	GO:0075509	endocytosis involved in viral entry into host cell	Neither	NO	NO	NA	NO
GO_BP	GO:0075522	IRES-dependent viral translational initiation	Neither	NO	NO	NA	NO
GO_BP	GO:0080135	regulation of cellular response to stress	Neither	NO	NO	NA	NO
GO_BP	GO:0080144	intracellular amino acid homeostasis	Neither	NO	NO	NA	NO
GO_BP	GO:0080154	regulation of fertilization	Neither	NO	NO	NA	NO
GO_BP	GO:0080164	regulation of nitric oxide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0080171	lytic vacuole organization	Neither	NO	NO	NA	NO
GO_BP	GO:0085020	protein K6-linked ubiquitination	Neither	NO	NO	NA	NO
GO_BP	GO:0085029	extracellular matrix assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0086001	cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086002	cardiac muscle cell action potential involved in contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0086003	cardiac muscle cell contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0086004	regulation of cardiac muscle cell contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0086005	ventricular cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086009	membrane repolarization	Neither	NO	NO	NA	NO
GO_BP	GO:0086010	membrane depolarization during action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086011	membrane repolarization during action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086012	membrane depolarization during cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086013	membrane repolarization during cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086014	atrial cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0086026	atrial cardiac muscle cell to AV node cell signaling	Neither	NO	NO	NA	NO
GO_BP	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	Neither	NO	NO	NA	NO
GO_BP	GO:0086065	cell communication involved in cardiac conduction	Neither	NO	NO	NA	NO
GO_BP	GO:0086066	atrial cardiac muscle cell to AV node cell communication	Neither	NO	NO	NA	NO
GO_BP	GO:0086067	AV node cell to bundle of His cell communication	Neither	NO	NO	NA	NO
GO_BP	GO:0086069	bundle of His cell to Purkinje myocyte communication	Neither	NO	NO	NA	NO
GO_BP	GO:0086091	regulation of heart rate by cardiac conduction	Neither	NO	NO	NA	NO
GO_BP	GO:0086100	endothelin receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0089718	amino acid import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0090022	regulation of neutrophil chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0090023	positive regulation of neutrophil chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0090025	regulation of monocyte chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0090026	positive regulation of monocyte chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0090030	regulation of steroid hormone biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090043	regulation of tubulin deacetylation	Neither	NO	NO	NA	NO
GO_BP	GO:0090049	regulation of cell migration involved in sprouting angiogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090066	regulation of anatomical structure size	Neither	NO	NO	NA	NO
GO_BP	GO:0090068	positive regulation of cell cycle process	Neither	NO	NO	NA	NO
GO_BP	GO:0090069	regulation of ribosome biogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090075	relaxation of muscle	Neither	NO	NO	NA	NO
GO_BP	GO:0090083	regulation of inclusion body assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090084	negative regulation of inclusion body assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090085	regulation of protein deubiquitination	Neither	NO	NO	NA	NO
GO_BP	GO:0090087	regulation of peptide transport	Neither	NO	NO	NA	NO
GO_BP	GO:0090090	negative regulation of canonical Wnt signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0090091	positive regulation of extracellular matrix disassembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0090102	cochlea development	Neither	NO	NO	NA	NO
GO_BP	GO:0090103	cochlea morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090109	regulation of cell-substrate junction assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090110	COPII-coated vesicle cargo loading	Neither	NO	NO	NA	NO
GO_BP	GO:0090114	COPII-coated vesicle budding	Neither	NO	NO	NA	NO
GO_BP	GO:0090128	regulation of synapse maturation	Neither	NO	NO	NA	NO
GO_BP	GO:0090130	tissue migration	Neither	NO	NO	NA	NO
GO_BP	GO:0090132	epithelium migration	Neither	NO	NO	NA	NO
GO_BP	GO:0090136	epithelial cell-cell adhesion	Neither	NO	NO	NA	NO
GO_BP	GO:0090140	regulation of mitochondrial fission	Neither	NO	NO	NA	NO
GO_BP	GO:0090141	positive regulation of mitochondrial fission	Neither	NO	NO	NA	NO
GO_BP	GO:0090148	membrane fission	Neither	NO	NO	NA	NO
GO_BP	GO:0090150	establishment of protein localization to membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0090153	regulation of sphingolipid biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090158	endoplasmic reticulum membrane organization	Neither	NO	NO	NA	NO
GO_BP	GO:0090160	Golgi to lysosome transport	Neither	NO	NO	NA	NO
GO_BP	GO:0090161	Golgi ribbon formation	Neither	NO	NO	NA	NO
GO_BP	GO:0090162	establishment of epithelial cell polarity	Neither	NO	NO	NA	NO
GO_BP	GO:0090169	regulation of spindle assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090174	organelle membrane fusion	Neither	NO	NO	NA	NO
GO_BP	GO:0090181	regulation of cholesterol metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090183	regulation of kidney development	Neither	NO	NO	NA	NO
GO_BP	GO:0090189	regulation of branching involved in ureteric bud morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090199	regulation of release of cytochrome c from mitochondria	Neither	NO	NO	NA	NO
GO_BP	GO:0090200	positive regulation of release of cytochrome c from mitochondria	Neither	NO	NO	NA	NO
GO_BP	GO:0090201	negative regulation of release of cytochrome c from mitochondria	Neither	NO	NO	NA	NO
GO_BP	GO:0090205	positive regulation of cholesterol metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090207	regulation of triglyceride metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090208	positive regulation of triglyceride metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090209	negative regulation of triglyceride metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090224	regulation of spindle organization	Neither	NO	NO	NA	NO
GO_BP	GO:0090231	regulation of spindle checkpoint	Neither	NO	NO	NA	NO
GO_BP	GO:0090232	positive regulation of spindle checkpoint	Neither	NO	NO	NA	NO
GO_BP	GO:0090235	regulation of metaphase plate congression	Neither	NO	NO	NA	NO
GO_BP	GO:0090257	regulation of muscle system process	Neither	NO	NO	NA	NO
GO_BP	GO:0090263	positive regulation of canonical Wnt signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	Neither	NO	NO	NA	NO
GO_BP	GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	Neither	NO	NO	NA	NO
GO_BP	GO:0090276	regulation of peptide hormone secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0090277	positive regulation of peptide hormone secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0090278	negative regulation of peptide hormone secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0090279	regulation of calcium ion import	Neither	NO	NO	NA	NO
GO_BP	GO:0090280	positive regulation of calcium ion import	Neither	NO	NO	NA	NO
GO_BP	GO:0090281	negative regulation of calcium ion import	Neither	NO	NO	NA	NO
GO_BP	GO:0090287	regulation of cellular response to growth factor stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0090288	negative regulation of cellular response to growth factor stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0090303	positive regulation of wound healing	Neither	NO	NO	NA	NO
GO_BP	GO:0090306	meiotic spindle assembly	Firth_only	NO	NO	NA	NO
GO_BP	GO:0090307	mitotic spindle assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090311	regulation of protein deacetylation	Neither	NO	NO	NA	NO
GO_BP	GO:0090313	regulation of protein targeting to membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0090314	positive regulation of protein targeting to membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0090316	positive regulation of intracellular protein transport	Neither	NO	NO	NA	NO
GO_BP	GO:0090317	negative regulation of intracellular protein transport	Neither	NO	NO	NA	NO
GO_BP	GO:0090322	regulation of superoxide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0090329	regulation of DNA-templated DNA replication	Neither	NO	NO	NA	NO
GO_BP	GO:0090330	regulation of platelet aggregation	Neither	NO	NO	NA	NO
GO_BP	GO:0090331	negative regulation of platelet aggregation	Neither	NO	NO	NA	NO
GO_BP	GO:0090335	regulation of brown fat cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0090336	positive regulation of brown fat cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0090382	phagosome maturation	Firth_only	NO	NO	NA	NO
GO_BP	GO:0090385	phagosome-lysosome fusion	Neither	NO	NO	NA	NO
GO_BP	GO:0090394	negative regulation of excitatory postsynaptic potential	Neither	NO	NO	NA	NO
GO_BP	GO:0090398	cellular senescence	Neither	NO	NO	NA	NO
GO_BP	GO:0090399	replicative senescence	Neither	NO	NO	NA	NO
GO_BP	GO:0090435	protein localization to nuclear envelope	Neither	NO	NO	NA	NO
GO_BP	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0090497	mesenchymal cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0090504	epiboly	Neither	NO	NO	NA	NO
GO_BP	GO:0090505	epiboly involved in wound healing	Neither	NO	NO	NA	NO
GO_BP	GO:0090520	sphingolipid mediated signaling pathway	Firth_only	NO	NO	NA	NO
GO_BP	GO:0090559	regulation of membrane permeability	Neither	NO	NO	NA	NO
GO_BP	GO:0090592	DNA synthesis involved in DNA replication	Neither	NO	NO	NA	NO
GO_BP	GO:0090594	inflammatory response to wounding	Neither	NO	NO	NA	NO
GO_BP	GO:0090596	sensory organ morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0090630	activation of GTPase activity	Neither	NO	NO	NA	NO
GO_BP	GO:0090646	mitochondrial tRNA processing	Neither	NO	NO	NA	NO
GO_BP	GO:0090656	t-circle formation	Neither	NO	NO	NA	NO
GO_BP	GO:0090657	telomeric loop disassembly	Neither	NO	NO	NA	NO
GO_BP	GO:0090670	RNA localization to Cajal body	Neither	NO	NO	NA	NO
GO_BP	GO:0090685	RNA localization to nucleus	Neither	NO	NO	NA	NO
GO_BP	GO:0090735	DNA repair complex assembly	Tier1	YES	NO	NO	YES
GO_BP	GO:0090737	telomere maintenance via telomere trimming	Neither	NO	NO	NA	NO
GO_BP	GO:0095500	acetylcholine receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097006	regulation of plasma lipoprotein particle levels	Neither	NO	NO	NA	NO
GO_BP	GO:0097009	energy homeostasis	Neither	NO	NO	NA	NO
GO_BP	GO:0097011	cellular response to granulocyte macrophage colony-stimulating factor stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0097012	response to granulocyte macrophage colony-stimulating factor	Neither	NO	NO	NA	NO
GO_BP	GO:0097021	lymphocyte migration into lymphoid organs	Neither	NO	NO	NA	NO
GO_BP	GO:0097028	dendritic cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0097035	regulation of membrane lipid distribution	Neither	NO	NO	NA	NO
GO_BP	GO:0097061	dendritic spine organization	Neither	NO	NO	NA	NO
GO_BP	GO:0097066	response to thyroid hormone	Neither	NO	NO	NA	NO
GO_BP	GO:0097067	cellular response to thyroid hormone stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0097090	presynaptic membrane organization	Neither	NO	NO	NA	NO
GO_BP	GO:0097091	synaptic vesicle clustering	Neither	NO	NO	NA	NO
GO_BP	GO:0097106	postsynaptic density organization	Neither	NO	NO	NA	NO
GO_BP	GO:0097107	postsynaptic density assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0097120	receptor localization to synapse	Neither	NO	NO	NA	NO
GO_BP	GO:0097150	neuronal stem cell population maintenance	Neither	NO	NO	NA	NO
GO_BP	GO:0097154	GABAergic neuron differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0097186	amelogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0097190	apoptotic signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097191	extrinsic apoptotic signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	Neither	NO	NO	NA	NO
GO_BP	GO:0097193	intrinsic apoptotic signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097194	execution phase of apoptosis	Neither	NO	NO	NA	NO
GO_BP	GO:0097205	renal filtration	Neither	NO	NO	NA	NO
GO_BP	GO:0097212	lysosomal membrane organization	Neither	NO	NO	NA	NO
GO_BP	GO:0097237	cellular response to toxic substance	Neither	NO	NO	NA	NO
GO_BP	GO:0097242	amyloid-beta clearance	Neither	NO	NO	NA	NO
GO_BP	GO:0097254	renal tubular secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0097267	omega-hydroxylase P450 pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097300	programmed necrotic cell death	Neither	NO	NO	NA	NO
GO_BP	GO:0097305	response to alcohol	Neither	NO	NO	NA	NO
GO_BP	GO:0097306	cellular response to alcohol	Neither	NO	NO	NA	NO
GO_BP	GO:0097320	plasma membrane tubulation	Neither	NO	NO	NA	NO
GO_BP	GO:0097352	autophagosome maturation	Neither	NO	NO	NA	NO
GO_BP	GO:0097354	prenylation	Neither	NO	NO	NA	NO
GO_BP	GO:0097396	response to interleukin-17	Neither	NO	NO	NA	NO
GO_BP	GO:0097398	cellular response to interleukin-17	Neither	NO	NO	NA	NO
GO_BP	GO:0097400	interleukin-17-mediated signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097401	synaptic vesicle lumen acidification	Neither	NO	NO	NA	NO
GO_BP	GO:0097421	liver regeneration	Neither	NO	NO	NA	NO
GO_BP	GO:0097479	synaptic vesicle localization	Neither	NO	NO	NA	NO
GO_BP	GO:0097485	neuron projection guidance	Neither	NO	NO	NA	NO
GO_BP	GO:0097494	regulation of vesicle size	Neither	NO	NO	NA	NO
GO_BP	GO:0097499	protein localization to non-motile cilium	Neither	NO	NO	NA	NO
GO_BP	GO:0097501	stress response to metal ion	Neither	NO	NO	NA	NO
GO_BP	GO:0097503	sialylation	Neither	NO	NO	NA	NO
GO_BP	GO:0097529	myeloid leukocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0097530	granulocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0097553	calcium ion transmembrane import into cytosol	Neither	NO	NO	NA	NO
GO_BP	GO:0097576	vacuole fusion	Neither	NO	NO	NA	NO
GO_BP	GO:0097581	lamellipodium organization	Neither	NO	NO	NA	NO
GO_BP	GO:0097623	potassium ion export across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0097646	calcitonin family receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0097680	double-strand break repair via classical nonhomologous end joining	Neither	NO	NO	NA	NO
GO_BP	GO:0097696	cell surface receptor signaling pathway via STAT	Neither	NO	NO	NA	NO
GO_BP	GO:0097699	vascular endothelial cell response to fluid shear stress	Neither	NO	NO	NA	NO
GO_BP	GO:0097700	vascular endothelial cell response to laminar fluid shear stress	Neither	NO	NO	NA	NO
GO_BP	GO:0097720	calcineurin-mediated signaling	Neither	NO	NO	NA	NO
GO_BP	GO:0097722	sperm motility	Neither	NO	NO	NA	NO
GO_BP	GO:0097746	blood vessel diameter maintenance	Neither	NO	NO	NA	NO
GO_BP	GO:0098534	centriole assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0098543	detection of other organism	Neither	NO	NO	NA	NO
GO_BP	GO:0098581	detection of external biotic stimulus	Empirical_only	NO	NO	NA	NO
GO_BP	GO:0098586	cellular response to virus	Neither	NO	NO	NA	NO
GO_BP	GO:0098656	monoatomic anion transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0098659	inorganic cation import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098664	G protein-coupled serotonin receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0098693	regulation of synaptic vesicle cycle	Neither	NO	NO	NA	NO
GO_BP	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098698	postsynaptic specialization assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0098703	calcium ion import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098704	carbohydrate import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098708	D-glucose import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098719	sodium ion import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098727	maintenance of cell number	Neither	NO	NO	NA	NO
GO_BP	GO:0098732	macromolecule deacylation	Neither	NO	NO	NA	NO
GO_BP	GO:0098734	macromolecule depalmitoylation	Neither	NO	NO	NA	NO
GO_BP	GO:0098739	import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098754	detoxification	Neither	NO	NO	NA	NO
GO_BP	GO:0098771	inorganic ion homeostasis	Neither	NO	NO	NA	NO
GO_BP	GO:0098773	skin epidermis development	Neither	NO	NO	NA	NO
GO_BP	GO:0098801	regulation of renal system process	Neither	NO	NO	NA	NO
GO_BP	GO:0098810	neurotransmitter reuptake	Neither	NO	NO	NA	NO
GO_BP	GO:0098813	nuclear chromosome segregation	Neither	NO	NO	NA	NO
GO_BP	GO:0098815	modulation of excitatory postsynaptic potential	Neither	NO	NO	NA	NO
GO_BP	GO:0098840	protein transport along microtubule	Neither	NO	NO	NA	NO
GO_BP	GO:0098856	intestinal lipid absorption	Neither	NO	NO	NA	NO
GO_BP	GO:0098868	bone growth	Neither	NO	NO	NA	NO
GO_BP	GO:0098869	cellular oxidant detoxification	Neither	NO	NO	NA	NO
GO_BP	GO:0098876	vesicle-mediated transport to the plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098877	neurotransmitter receptor transport to plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0098880	maintenance of postsynaptic specialization structure	Neither	NO	NO	NA	NO
GO_BP	GO:0098883	synapse pruning	Neither	NO	NO	NA	NO
GO_BP	GO:0098885	modification of postsynaptic actin cytoskeleton	Neither	NO	NO	NA	NO
GO_BP	GO:0098900	regulation of action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0098901	regulation of cardiac muscle cell action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0098903	regulation of membrane repolarization during action potential	Neither	NO	NO	NA	NO
GO_BP	GO:0098908	regulation of neuronal action potential	Neither	NO	NO	NA	NO
