stage	stage_scope	database	family_n	pathway_id	pathway_name	P	q_BH	q_BY	BH_class	BY_class	classification_changed
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001701	in utero embryonic development	0.0760833863291808	0.4669532156464362	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001704	formation of primary germ layer	0.794354206018184	0.9011374547557219	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001706	endoderm formation	0.430264598940566	0.6968624262187473	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001707	mesoderm formation	0.531536736213535	0.747002375545066	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001708	cell fate specification	0.560079746859853	0.7615854841282931	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001709	cell fate determination	0.376543974232517	0.6632229214532592	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001711	endodermal cell fate commitment	0.0583503743139207	0.44230746929194303	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001732	formation of cytoplasmic translation initiation complex	0.0356694016525231	0.356694016525231	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001738	morphogenesis of a polarized epithelium	0.00781357390336032	0.15818795839657568	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001754	eye photoreceptor cell differentiation	0.322205450631582	0.6388014915536313	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001755	neural crest cell migration	0.532908338244026	0.7475805517194187	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001756	somitogenesis	0.1642891606842	0.5628071647848993	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001763	morphogenesis of a branching structure	0.955647387192801	0.9797363168172998	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001764	neuron migration	0.978911661521795	0.990727679720294	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001765	membrane raft assembly	0.250195066134431	0.6151663347617262	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001773	myeloid dendritic cell activation	0.298837618798573	0.6271894215457073	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001774	microglial cell activation	0.722120518273565	0.859667283659006	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001776	leukocyte homeostasis	0.903172103099761	0.9553894215822782	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001778	plasma membrane repair	0.298684311202907	0.6271894215457073	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001780	neutrophil homeostasis	0.322676844959027	0.6388014915536313	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001782	B cell homeostasis	0.384301968148243	0.6681701063656872	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001816	cytokine production	0.365286399983657	0.6565998944297264	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001818	negative regulation of cytokine production	0.969283520687486	0.9860714114349761	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001819	positive regulation of cytokine production	0.492653953589631	0.7299192286622002	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001822	kidney development	0.442957111346727	0.7027547107445004	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001823	mesonephros development	0.988679218030547	0.9952048641100072	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001824	blastocyst development	0.183958011756008	0.5768439207747954	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001825	blastocyst formation	0.123631814247222	0.5191934537112323	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001836	release of cytochrome c from mitochondria	0.269565088831558	0.6182023483791416	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001837	epithelial to mesenchymal transition	0.910815820617087	0.9587179429177317	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001838	embryonic epithelial tube formation	0.833458319612177	0.9225847254442933	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001841	neural tube formation	0.734075243795521	0.8667049563876927	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001843	neural tube closure	0.667265957870376	0.8283825672878244	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001845	phagolysosome assembly	0.000342891998661939	0.01861580435086766	0.17090571090837198	SIGNIFICANT	NOT_SIGNIFICANT	YES
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001867	complement activation, lectin pathway	0.0755966167788191	0.4668322446785496	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001878	response to yeast	0.402688324298205	0.6800902904943344	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001881	receptor recycling	0.180047027263605	0.573529942169467	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001885	endothelial cell development	0.515098510601282	0.7403182707745218	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001889	liver development	0.974210846598652	0.9878044863186332	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001890	placenta development	0.765984380138651	0.8870834831609962	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001892	embryonic placenta development	0.415086198765051	0.6884766172660729	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001893	maternal placenta development	0.222906231720599	0.6123180256437826	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001894	tissue homeostasis	0.0478989711954468	0.41245912031599624	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001895	retina homeostasis	0.402204765893005	0.6799255075286569	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001906	cell killing	0.0806335702049705	0.4731896839836195	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001909	leukocyte mediated cytotoxicity	0.0174820710340093	0.25890567156345295	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001910	regulation of leukocyte mediated cytotoxicity	0.117369066117558	0.513535956948664	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001911	negative regulation of leukocyte mediated cytotoxicity	0.0221229873584857	0.2907102519398016	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001912	positive regulation of leukocyte mediated cytotoxicity	0.564257043363169	0.7635252320203227	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001913	T cell mediated cytotoxicity	0.0755795819167256	0.4668322446785496	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001914	regulation of T cell mediated cytotoxicity	0.0169226426700949	0.25225765379135606	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001916	positive regulation of T cell mediated cytotoxicity	0.326789949572503	0.6420350487275203	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001919	regulation of receptor recycling	0.338112246999467	0.647434449784902	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001921	positive regulation of receptor recycling	0.23688787642953	0.6127713728539408	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001932	regulation of protein phosphorylation	0.0495105050961267	0.41796709092191164	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001933	negative regulation of protein phosphorylation	0.000432321641158752	0.021779610318227886	0.19995159567577644	SIGNIFICANT	NOT_SIGNIFICANT	YES
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001934	positive regulation of protein phosphorylation	0.269946102248413	0.6182023483791416	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001935	endothelial cell proliferation	0.536078397659207	0.7497118981890373	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001936	regulation of endothelial cell proliferation	0.666178320641124	0.8277865589361892	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001937	negative regulation of endothelial cell proliferation	0.682133082133677	0.8377531951006932	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001938	positive regulation of endothelial cell proliferation	0.874935741018259	0.9433069770819569	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001941	postsynaptic membrane organization	0.523119815387681	0.7436544479579655	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001942	hair follicle development	0.517654176186819	0.741632948286153	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001944	vasculature development	0.71129303360417	0.8514145737347095	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001945	lymph vessel development	0.331060887808203	0.6461295908536502	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001946	lymphangiogenesis	0.190574491444565	0.5786797938515856	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001947	heart looping	0.658473402511858	0.8246047894507413	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001952	regulation of cell-matrix adhesion	0.567369064229627	0.7653864851612542	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001953	negative regulation of cell-matrix adhesion	0.020509615532868	0.2808346281891087	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001954	positive regulation of cell-matrix adhesion	0.95409672773729	0.9786988831485471	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001956	positive regulation of neurotransmitter secretion	0.436153061975792	0.7016039515254033	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001958	endochondral ossification	0.252800046777253	0.6172760998817334	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001959	regulation of cytokine-mediated signaling pathway	0.439564507187477	0.7025297842145893	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001960	negative regulation of cytokine-mediated signaling pathway	0.106546765662239	0.5054256813333988	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001961	positive regulation of cytokine-mediated signaling pathway	0.787324754071419	0.8985372115499759	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001963	synaptic transmission, dopaminergic	0.259437499106916	0.6179079517928544	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001964	startle response	0.00481827331531868	0.11417212855863827	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001974	blood vessel remodeling	0.470399128599384	0.7147129219031622	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001975	response to amphetamine	0.416303645618265	0.6884766172660729	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001990	regulation of systemic arterial blood pressure by hormone	0.381794097573265	0.6665527836198816	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	0.187365823599594	0.5771413495403818	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002002	regulation of angiotensin levels in blood	0.106761602979771	0.5054256813333988	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002003	angiotensin maturation	0.106761602979771	0.5054256813333988	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002009	morphogenesis of an epithelium	0.947701770553714	0.9765503213306375	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002011	morphogenesis of an epithelial sheet	0.632646233454084	0.8082329986696573	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002021	response to dietary excess	0.287191728070261	0.620124769406863	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002026	regulation of the force of heart contraction	0.440517791511466	0.7026644301442376	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002027	regulation of heart rate	0.782459501971966	0.8974352086628813	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002028	regulation of sodium ion transport	0.932028071325338	0.969225167974598	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002029	desensitization of G protein-coupled receptor signaling pathway	0.275025194899378	0.6188849075887141	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002040	sprouting angiogenesis	0.958140952915778	0.9811853050340079	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002042	cell migration involved in sprouting angiogenesis	0.564957528932228	0.7636454694148418	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002052	positive regulation of neuroblast proliferation	0.376829530149189	0.6632229214532592	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002053	positive regulation of mesenchymal cell proliferation	0.280060265389817	0.6194874472656597	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002062	chondrocyte differentiation	0.842360960013989	0.9276353267480784	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002064	epithelial cell development	0.882220298361889	0.9461201613463817	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002065	columnar/cuboidal epithelial cell differentiation	0.596468757828189	0.7867888182891395	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002082	regulation of oxidative phosphorylation	0.346969045624553	0.6513886664325917	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002088	lens development in camera-type eye	0.446192085789513	0.7040294517771857	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002089	lens morphogenesis in camera-type eye	0.273011725367214	0.6182023483791416	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002090	regulation of receptor internalization	0.956282158790434	0.9802027017882011	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002091	negative regulation of receptor internalization	0.0763477059629846	0.4680483661397818	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002092	positive regulation of receptor internalization	0.694863954104327	0.841931647369627	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002093	auditory receptor cell morphogenesis	0.110816779689412	0.5076603869348265	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002097	tRNA wobble base modification	0.0482915586776332	0.4131293703056265	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002098	tRNA wobble uridine modification	0.0163452893641906	0.24676406380841764	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002115	store-operated calcium entry	0.0607470787725298	0.44739402609498297	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002181	cytoplasmic translation	0.642824107076444	0.8142684139208232	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002182	cytoplasmic translational elongation	0.176186238484115	0.5706170403978683	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002183	cytoplasmic translational initiation	0.16328866919912	0.5624450159461689	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002200	somatic diversification of immune receptors	0.0212663821725318	0.2850633101446402	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	0.22239553120794	0.6121493156986227	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002208	somatic diversification of immunoglobulins involved in immune response	0.277548124528968	0.6189186901321095	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002218	activation of innate immune response	0.488299242247562	0.727310978477511	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.918021865303819	0.9628982228456147	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002221	pattern recognition receptor signaling pathway	0.922772689036528	0.9648684079002826	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002223	stimulatory C-type lectin receptor signaling pathway	0.691364806601704	0.8409577361030798	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002224	toll-like receptor signaling pathway	0.610198124959356	0.7957836279082293	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002227	innate immune response in mucosa	0.154521524448292	0.5515011841802171	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002228	natural killer cell mediated immunity	0.00698580206942224	0.14997658931681912	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002230	positive regulation of defense response to virus by host	0.438795115223082	0.7024577804927041	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002237	response to molecule of bacterial origin	0.37331495229361	0.6618036809304125	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002244	hematopoietic progenitor cell differentiation	0.0255486561600854	0.3064590634467417	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002250	adaptive immune response	0.552659765532945	0.7580535596137086	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002251	organ or tissue specific immune response	0.335624102722174	0.647434449784902	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002252	immune effector process	0.0130682928541878	0.221186944271191	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002253	activation of immune response	0.114178006145838	0.5121726220156927	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002260	lymphocyte homeostasis	0.709962975961958	0.8507691774390218	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002262	myeloid cell homeostasis	0.946240350175495	0.9754132605364948	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002263	cell activation involved in immune response	0.0256196315126459	0.3064590634467417	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002269	leukocyte activation involved in inflammatory response	0.722120518273565	0.859667283659006	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002274	myeloid leukocyte activation	0.449003923932737	0.7042966835077488	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002275	myeloid cell activation involved in immune response	0.110978713385943	0.5077609737586194	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002279	mast cell activation involved in immune response	0.0122079842803282	0.2135904243090895	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002281	macrophage activation involved in immune response	0.522518562538181	0.7433375530757208	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002283	neutrophil activation involved in immune response	0.169933914691275	0.5681839478941404	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002285	lymphocyte activation involved in immune response	0.0414904636102773	0.38521810336628837	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002286	T cell activation involved in immune response	0.161906561139903	0.5615828935990901	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002287	alpha-beta T cell activation involved in immune response	0.0875482823487566	0.4803010214088541	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002292	T cell differentiation involved in immune response	0.0875482823487566	0.4803010214088541	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002295	T-helper cell lineage commitment	0.372617356076564	0.6612723403969198	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV3	FULL_UNIVERSE	GO_BP	5450	GO:0002312	B cell activation involved in immune response	0.65747079915656	0.8235384636642731	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
