source	pathway_id	pathway_name	pathway_size	raw26_n	raw26_pathway_n	nonraw26_pathway_n	beta_Firth	SE_Firth	logCI95L	logCI95U	OR_Firth	CI95L	CI95U	P_Firth	q_Firth	fit_status	converged	solver_attempt	solver_type	iterations	prob01_warning	warning	enriched_flag	depleted_flag
Reactome	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	53	26	2	51	2.61051570384029	0.706006305694332	1.22676877182123	3.99426263585936	13.6060657432273	3.41019260403212	54.2857974620367	0.000217663530920169	0.017423398738773	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-196025	Formation of annular gap junctions	11	26	1	10	3.56017106038145	0.966012282231194	1.66682177858496	5.45352034217793	35.1692126895191	5.2953113526734	233.578998254027	0.000228316445389327	0.017423398738773	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-202424	Downstream TCR signaling	81	26	3	78	2.31238773171758	0.633206084440125	1.0713266114233	3.55344885201185	10.0985084196407	2.91924964224482	34.9335907507845	0.000260335384630246	0.0186982061549136	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-190873	Gap junction degradation	12	26	1	11	3.44989111229757	0.94936628041283	1.58916739455167	5.31061483004347	31.4969624901397	4.89966773949745	202.474677641513	0.000279181659101565	0.0189378225423895	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-3270619	IRF3-mediated induction of type I IFN	12	26	1	11	3.53785971289735	0.981056177427199	1.6150249383295	5.46069448746519	34.3932289754839	5.02801331215796	235.260753287939	0.000310744283906348	0.0199694089815606	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9933947	Formation of the non-canonical BAF (ncBAF) complex	17	26	1	16	3.35227957435077	0.945972356538228	1.49820782516536	5.20635132353618	28.5677818572597	4.47366429301941	182.427224482942	0.000394494871725979	0.0231128813949364	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9821002	Chromatin modifications during the maternal to zygotic transition (MZT)	36	26	1	35	3.36457260097656	0.949981175928032	1.50264371016661	5.22650149178652	28.9211337928234	4.49355303282607	186.140449161751	0.000397518844630355	0.0231128813949364	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-381038	XBP1(S) activates chaperone genes	48	26	1	47	3.10194029597296	0.878987402981574	1.37915664326468	4.82472394868124	22.2410636888106	3.97155078061322	124.552080870876	0.000417144336931795	0.0231515106997146	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	23	26	1	22	3.21114401122187	0.913442180292958	1.42083023588792	5.00145778655581	24.8074499984405	4.14055665234948	148.629671586772	0.000439038923245953	0.0233072402297091	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9931295	PD-L1(CD274) glycosylation and translocation to plasma membrane	21	26	1	20	3.33789590956991	0.953696119706368	1.46868586274983	5.20710595638999	28.1598135329841	4.34352340298	182.564942016518	0.000465332300099425	0.0234183609438527	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-389948	Co-inhibition by PD-1	20	26	1	19	3.28120446510529	0.939645695723351	1.43953274325944	5.12287618695114	26.6078015756965	4.2187241291043	167.817350228576	0.000479491419816803	0.0234183609438527	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9933946	Formation of the embryonic stem cell BAF (esBAF) complex	19	26	1	18	3.17341111212563	0.920831901549246	1.36861374927357	4.97820847497768	23.8888330208264	3.92989909222763	145.213993973937	0.00056843755094676	0.026694701911769	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	12	26	1	11	3.32115374736239	0.974901376602347	1.41038216074327	5.23192533398151	27.692282031901	4.09752101657157	187.152788486729	0.000657639258433672	0.029739908686945	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-68949	Orc1 removal from chromatin	58	26	2	56	2.50675758210114	0.740029661300294	1.05632609846119	3.95718906574109	12.265096947735	2.8757862020876	52.3100789022964	0.000705650006199757	0.0307713806274965	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-8986944	Transcriptional Regulation by MECP2	17	26	1	16	3.17908560219086	0.943973259546663	1.32893201111052	5.0292391932712	24.0247753032622	3.77700743080232	152.816704480147	0.000757785588376018	0.0319053863243834	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-68867	Assembly of the pre-replicative complex	69	26	2	67	2.41975412384983	0.720842115938298	1.00692953807112	3.83257870962854	11.2430945661949	2.73718368079358	46.1814734288323	0.000788377421037671	0.0320869610362332	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-176187	Activation of ATR in response to replication stress	37	26	1	36	2.95224368050277	0.885366323751874	1.21695757282447	4.68752978818107	19.1488695107472	3.37689812224561	108.584621230973	0.000854564840842682	0.033658828086094	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9933937	Formation of the canonical BAF (cBAF) complex	18	26	1	17	3.03789762666361	0.921160860751167	1.23245551562341	4.84333973770381	20.8613387770769	3.42964074156396	126.892432288262	0.000974103585980953	0.0371681399525857	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9931512	Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters	11	26	1	10	3.19382204684874	0.973396516305632	1.28599993221295	5.10164416148454	24.3814365800804	3.61828418783841	164.29180762156	0.00103399032253258	0.0374196682777597	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9933939	Formation of the polybromo-BAF (pBAF) complex	18	26	1	17	2.99221715948658	0.91255708868183	1.20363813183347	4.78079618713969	19.9298211342718	3.33221794501374	119.199217157576	0.00104198912485162	0.0374196682777597	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9932451	SWI/SNF chromatin remodelers	24	26	1	23	2.94366033726937	0.90302906094129	1.17375590083142	4.71356477370733	18.9852115621516	3.23411687782577	111.448742168517	0.0011150551345432	0.0384405022471924	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9634285	Constitutive Signaling by Overexpressed ERBB2	11	26	1	10	3.19523334438237	0.981597504443408	1.2713375883589	5.11912910040585	24.4158703338128	3.56561870414796	167.189700756298	0.00113338090163712	0.0384405022471924	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9764561	Regulation of CDH1 Function	12	26	1	11	3.17058483411494	0.981635215822817	1.24661516514601	5.09455450308386	23.8214118577131	3.47854869504299	163.13115400783	0.00123832970992487	0.0408648804275206	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-202427	Phosphorylation of CD3 and TCR zeta chains	19	26	1	18	3.0371291709481	0.948189522368593	1.17871185658742	4.89554648530878	20.8453139200455	3.25018480105264	133.693047941309	0.00135965071968554	0.0426690074571892	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9931521	The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex	14	26	1	13	3.02633462445196	0.945021804606125	1.17412592281891	4.87854332608502	20.6215083228612	3.23531379360959	131.43906051703	0.00136289213008221	0.0426690074571892	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-977606	Regulation of Complement cascade	46	26	1	45	2.78304924577202	0.875325464183671	1.06744286122122	4.49865563032282	16.1682468172478	2.90793399365637	89.8961963076576	0.00147557325208466	0.0450418735198842	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-210991	Basigin interactions	25	26	1	24	2.94123025338678	0.927588128819686	1.12319092841329	4.75926957836026	18.9391319169045	3.07464955347212	116.660683283677	0.00152000693956065	0.045266548126916	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
Reactome	R-HSA-3214841	PKMTs methylate histone lysines	52	26	1	51	2.67405469897275	0.845562939453267	1.01678179098253	4.33132760696298	14.4986377824117	2.76428438898256	76.0451776898935	0.0015644494247861	0.0454807797062816	PASS	TRUE	A_ASMEAN_RA05	AS_mean	35	FALSE	""	TRUE	FALSE
Reactome	R-HSA-8948751	Regulation of PTEN stability and activity	56	26	2	54	2.26422117034731	0.718742074541912	0.855512590071555	3.67292975062306	9.62362651592669	2.35257998069982	39.367072778753	0.00163127735783146	0.045962944121013	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-1169091	Activation of NF-kappaB in B cells	54	26	2	52	2.27165113803211	0.72228972744411	0.855989285838401	3.68731299022582	9.69539604241598	2.35370171295906	39.9373904950422	0.00166047577536186	0.045962944121013	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9934037	Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF)	25	26	1	24	2.81975875393082	0.898234670077163	1.05925115091436	4.58026635694728	16.7728038110263	2.88421034209214	97.5403713028468	0.00169396599954593	0.045962944121013	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9920588	Dengue virus activates/modulates innate and adaptive immune responses	31	26	1	30	2.80252404508359	0.895733820776539	1.04691801662712	4.55813007354006	16.4862062278384	2.84885744277296	95.4049127576779	0.00175553699908402	0.0465980581713388	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
